Manufacturer;Name;FlashDevice;DeviceFamily;BetaSupport;ExternalBus;Endian;CoreId;BaseAddr;RAMAddr;RAMSize
ST;STM32L052C6;STM32L0x2x6 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052C6 (allow opt. bytes);STM32L0x2x6 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052C8;STM32L0x2x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052C8 (allow opt. bytes);STM32L0x2x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052K6;STM32L0x2x6 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052K6 (allow opt. bytes);STM32L0x2x6 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052K8;STM32L0x2x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052K8 (allow opt. bytes);STM32L0x2x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052R6;STM32L0x2x6 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052R6 (allow opt. bytes);STM32L0x2x6 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052R8;STM32L0x2x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052R8 (allow opt. bytes);STM32L0x2x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052T6;STM32L0x2x6 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052T6 (allow opt. bytes);STM32L0x2x6 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052T8;STM32L0x2x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L052T8 (allow opt. bytes);STM32L0x2x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053C6;STM32L0x3x6 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053C6 (allow opt. bytes);STM32L0x3x6 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053C8;STM32L0x3x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053C8 (allow opt. bytes);STM32L0x3x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053K6;STM32L0x3x6 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053K6 (allow opt. bytes);STM32L0x3x6 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053K8;STM32L0x3x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053K8 (allow opt. bytes);STM32L0x3x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053R6;STM32L0x3x6 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053R6 (allow opt. bytes);STM32L0x3x6 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053R8;STM32L0x3x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053R8 (allow opt. bytes);STM32L0x3x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053T6;STM32L0x3x6 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053T6 (allow opt. bytes);STM32L0x3x6 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053T8;STM32L0x3x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L053T8 (allow opt. bytes);STM32L0x3x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L062K8;STM32L0x2x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L062K8 (allow opt. bytes);STM32L0x2x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L063C8;STM32L0x3x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L063C8 (allow opt. bytes);STM32L0x3x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L063R8;STM32L0x3x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L063R8 (allow opt. bytes);STM32L0x3x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;2000
ST;STM32L071CZ;STM32L072xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071CZ (allow opt. bytes);STM32L072xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071K8;STM32L072x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071K8 (allow opt. bytes);STM32L072x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071KB;STM32L072xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071KB (allow opt. bytes);STM32L072xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071KZ;STM32L072xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071KZ (allow opt. bytes);STM32L072xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071RB;STM32L072xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071RB (allow opt. bytes);STM32L072xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071RZ;STM32L072xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071RZ (allow opt. bytes);STM32L072xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071V8;STM32L072x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071V8 (allow opt. bytes);STM32L072x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071VB;STM32L072xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071VB (allow opt. bytes);STM32L072xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071VZ;STM32L072xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L071VZ (allow opt. bytes);STM32L072xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072CB;STM32L072xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072CB (allow opt. bytes);STM32L072xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072CZ;STM32L072xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072CZ (allow opt. bytes);STM32L072xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072KB;STM32L072xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072KB (allow opt. bytes);STM32L072xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072KZ;STM32L072xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072KZ (allow opt. bytes);STM32L072xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072RB;STM32L072xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072RB (allow opt. bytes);STM32L072xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072RZ;STM32L072xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072RZ (allow opt. bytes);STM32L072xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072V8;STM32L072x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072V8 (allow opt. bytes);STM32L072x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072VB;STM32L072xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072VB (allow opt. bytes);STM32L072xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072VZ;STM32L072xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L072VZ (allow opt. bytes);STM32L072xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073CB;STM32L073xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073CB (allow opt. bytes);STM32L073xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073CZ;STM32L073xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073CZ (allow opt. bytes);STM32L073xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073KB;STM32L073xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073KB (allow opt. bytes);STM32L073xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073KZ;STM32L073xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073KZ (allow opt. bytes);STM32L073xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073RB;STM32L073xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073RB (allow opt. bytes);STM32L073xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073RZ;STM32L073xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073RZ (allow opt. bytes);STM32L073xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073V8;STM32L073x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073V8 (allow opt. bytes);STM32L073x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073VB;STM32L073xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073VB (allow opt. bytes);STM32L073xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073VZ;STM32L073xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L073VZ (allow opt. bytes);STM32L073xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083CB;STM32L083xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083CB (allow opt. bytes);STM32L083xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083CZ;STM32L083xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083CZ (allow opt. bytes);STM32L083xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083RB;STM32L083xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083RB (allow opt. bytes);STM32L083xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083RZ;STM32L083xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083RZ (allow opt. bytes);STM32L083xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083V8;STM32L083x8 internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083V8 (allow opt. bytes);STM32L083x8 internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083VB;STM32L083xB internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083VB (allow opt. bytes);STM32L083xB internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083VZ;STM32L083xZ internal;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L083VZ (allow opt. bytes);STM32L083xZ internal optbytes;060000FF;0;1;0;0BC11477;8000000;20000000;5000
ST;STM32L100C6 (allow opt. bytes);STM32L100x6 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;1000
ST;STM32L100C6;STM32L100x6 internal;030000FF;0;1;0;4BA00477;8000000;20000000;1000
ST;STM32L100C6-A (allow opt. bytes);STM32L100x6 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;1000
ST;STM32L100C6-A;STM32L100x6 internal;030000FF;0;1;0;4BA00477;8000000;20000000;1000
ST;STM32L100R8 (allow opt. bytes);STM32L100x8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2000
ST;STM32L100R8;STM32L100x8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2000
ST;STM32L100R8-A (allow opt. bytes);STM32L100x8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2000
ST;STM32L100R8-A;STM32L100x8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2000
ST;STM32L100RB (allow opt. bytes);STM32L100xB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L100RB;STM32L100xB internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L100RB-A (allow opt. bytes);STM32L100xB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L100RB-A;STM32L100xB internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L100RC (allow opt. bytes);STM32L100xC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L100RC;STM32L100xC internal;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L151C6 (allow opt. bytes);STM32L15xx6 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151C6;STM32L15xx6 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151C6-A (allow opt. bytes);STM32L15xx6 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151C6-A;STM32L15xx6 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151C8 (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151C8;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151C8-A (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151C8-A;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151CB (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L151CB;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L151CB-A (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151CB-A;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151CC (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151CC;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151QC (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151QC;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151QD (allow opt. bytes);STM32L15xxD internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L151QD;STM32L15xxD internal;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L151QE (allow opt. bytes);STM32L15xxE internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L151QE;STM32L15xxE internal;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L151R6 (allow opt. bytes);STM32L15xx6 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151R6;STM32L15xx6 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151R6-A (allow opt. bytes);STM32L15xx6 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151R6-A;STM32L15xx6 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151R8 (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151R8;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151R8-A (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151R8-A;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151RB (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L151RB;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L151RB-A (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L151RB-A;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L151RC (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151RC;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151RD (allow opt. bytes);STM32L15xxD internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L151RD;STM32L15xxD internal;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L151RE (allow opt. bytes);STM32L15xxE internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L151RE;STM32L15xxE internal;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L151UC (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151UC;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151V8 (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151V8;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151V8-A (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151V8-A;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L151VB (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L151VB;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L151VB-A (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151VB-A;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151VC (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151VC;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151VC-A (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151VC-A;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151VD (allow opt. bytes);STM32L15xxD internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L151VD;STM32L15xxD internal;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L151VE (allow opt. bytes);STM32L15xxE internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L151VE;STM32L15xxE internal;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L151ZC (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151ZC;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L151ZD (allow opt. bytes);STM32L15xxD internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L151ZD;STM32L15xxD internal;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L151ZE (allow opt. bytes);STM32L15xxE internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L151ZE;STM32L15xxE internal;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L152C6 (allow opt. bytes);STM32L15xx6 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152C6;STM32L15xx6 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152C6 (allow opt. bytes);STM32L15xx6 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152C6;STM32L15xx6 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152C8 (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152C8;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152C8-A (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152C8-A;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152CB (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152CB;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152CB-A (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152CB-A;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152CC (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152CC;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152QC (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152QC;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152QD (allow opt. bytes);STM32L15xxD internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L152QD;STM32L15xxD internal;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L152QE (allow opt. bytes);STM32L15xxE internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L152QE;STM32L15xxE internal;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L152R6 (allow opt. bytes);STM32L15xx6 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152R6;STM32L15xx6 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152R6-A (allow opt. bytes);STM32L15xx6 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152R6-A;STM32L15xx6 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152R8 (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152R8;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152R8-A (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152R8-A;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152RB (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152RB;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152RB-A (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152RB-A;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152RC (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152RC;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152RC-A (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152RC-A;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152RD (allow opt. bytes);STM32L15xxD internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L152RD;STM32L15xxD internal;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L152RE (allow opt. bytes);STM32L15xxE internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L152RE;STM32L15xxE internal;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L152V8 (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152V8;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152V8-A (allow opt. bytes);STM32L15xx8 internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152V8-A;STM32L15xx8 internal;030000FF;0;1;0;4BA00477;8000000;20000000;2800
ST;STM32L152VB (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152VB;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152VB-A (allow opt. bytes);STM32L15xxB internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152VB-A;STM32L15xxB internal;030000FF;0;1;0;4BA00477;8000000;20000000;4000
ST;STM32L152VC (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152VC;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152VC-A (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152VC-A;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152VD (allow opt. bytes);STM32L15xxD internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L152VD;STM32L15xxD internal;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L152VE (allow opt. bytes);STM32L15xxE internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L152VE;STM32L15xxE internal;030000FF;0;1;0;4BA00477;8000000;20000000;14000
ST;STM32L152ZC (allow opt. bytes);STM32L15xxC internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152ZC;STM32L15xxC internal;030000FF;0;1;0;4BA00477;8000000;20000000;8000
ST;STM32L152ZD (allow opt. bytes);STM32L15xxD internal optbytes;030000FF;0;1;0;4BA00477;8000000;20000000;C000
ST;STM32L152ZD;STM32L15xxD internal;030000FF;0;1;0;4BA00477;8000000;20000000;C000
